t,o,h,l,c,v
2025-11-03T01:25:12+00:00,26105.5,26105.5,26103.75,26103.75,9
2025-11-03T01:25:09+00:00,26104.75,26105.5,26104.75,26105.5,5
2025-11-03T01:25:06+00:00,26104.25,26104.25,26104.25,26104.25,1
2025-11-03T01:25:03+00:00,26105.25,26105.25,26104.5,26104.5,6
2025-11-03T01:25:00+00:00,26104.25,26105.0,26104.0,26104.25,5
2025-11-03T01:24:57+00:00,26104.5,26104.5,26104.0,26104.0,4
2025-11-03T01:24:54+00:00,26105.0,26105.0,26104.5,26104.5,3
2025-11-03T01:24:51+00:00,26105.0,26105.0,26104.75,26105.0,3
2025-11-03T01:24:48+00:00,26105.0,26106.0,26105.0,26105.25,12
2025-11-03T01:24:45+00:00,26104.75,26104.75,26104.5,26104.5,4
2025-11-03T01:24:42+00:00,26105.75,26106.0,26105.75,26106.0,2
2025-11-03T01:24:39+00:00,26106.5,26106.5,26106.0,26106.0,5
2025-11-03T01:24:24+00:00,26107.0,26107.0,26107.0,26107.0,1
2025-11-03T01:24:15+00:00,26107.0,26107.75,26107.0,26107.75,2
2025-11-03T01:24:12+00:00,26107.0,26107.0,26107.0,26107.0,1
2025-11-03T01:24:09+00:00,26106.75,26106.75,26106.75,26106.75,2
2025-11-03T01:24:06+00:00,26108.0,26108.25,26107.75,26107.75,7
2025-11-03T01:24:03+00:00,26106.25,26107.5,26106.25,26107.5,3
2025-11-03T01:24:00+00:00,26105.75,26105.75,26105.75,26105.75,1
2025-11-03T01:23:57+00:00,26106.5,26106.5,26106.5,26106.5,1
2025-11-03T01:23:45+00:00,26105.75,26106.0,26105.75,26106.0,2
2025-11-03T01:23:42+00:00,26105.75,26105.75,26105.75,26105.75,1
2025-11-03T01:23:36+00:00,26106.0,26106.0,26105.25,26105.25,2
2025-11-03T01:23:33+00:00,26105.25,26105.75,26105.25,26105.75,2
2025-11-03T01:23:30+00:00,26106.25,26106.25,26106.0,26106.0,7
2025-11-03T01:23:27+00:00,26105.75,26105.75,26105.75,26105.75,1
2025-11-03T01:23:24+00:00,26105.5,26106.0,26105.5,26105.75,7
2025-11-03T01:23:21+00:00,26105.75,26105.75,26105.75,26105.75,1
